frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
479,16.91725,979.901,517.107,186.0053,98.1576,1,516
480,16.95250,978.707,517.943,185.7785,98.3161,1,519
481,16.98774,976.902,518.508,185.4360,98.4234,1,515
482,17.02299,975.678,518.891,185.2036,98.4961,1,530
483,17.05823,974.315,519.173,184.9448,98.5496,1,500
484,17.09348,973.237,519.193,184.7403,98.5535,1,519
485,17.12872,972.375,518.942,184.5766,98.5059,1,508
486,17.16396,971.439,518.635,184.3990,98.4476,1,521
487,17.19921,970.638,518.008,184.2468,98.3284,1,511
488,17.23445,969.836,517.422,184.0946,98.2172,1,526
489,17.26970,968.922,516.731,183.9212,98.0861,1,500
490,17.30494,968.423,516.130,183.8265,97.9721,1,505
491,17.34019,967.539,515.661,183.6587,97.8830,1,511
492,17.37543,967.111,515.298,183.5774,97.8141,1,527
493,17.41067,966.315,515.035,183.4264,97.7642,1,524
494,17.44592,965.589,514.671,183.2885,97.6951,1,522
495,17.48116,964.914,514.427,183.1604,97.6488,1,511
496,17.51641,963.910,514.114,182.9698,97.5894,1,512
497,17.55165,963.380,513.970,182.8692,97.5620,1,501
498,17.58690,962.519,513.652,182.7057,97.5017,1,536
499,17.62214,962.004,513.190,182.6080,97.4139,1,509
500,17.65738,961.534,512.540,182.5188,97.2906,1,511
501,17.69263,960.762,511.485,182.3722,97.0902,1,522
502,17.72787,960.466,510.504,182.3161,96.9041,1,521
503,17.76312,959.956,509.467,182.2193,96.7072,1,513
504,17.79836,959.606,508.416,182.1528,96.5078,1,521
505,17.83361,959.478,507.389,182.1285,96.3128,1,527
506,17.86885,959.318,506.786,182.0980,96.1983,1,501
507,17.90409,959.308,505.883,182.0963,96.0269,1,505
508,17.93934,959.177,505.507,182.0714,95.9556,1,512
509,17.97458,959.288,504.791,182.0924,95.8196,1,492
510,18.00983,958.955,504.097,182.0292,95.6878,1,513
511,18.04507,959.062,503.353,182.0495,95.5466,1,518
512,18.08032,958.818,502.400,182.0032,95.3658,1,520
513,18.11556,958.725,501.469,181.9855,95.1890,1,519
514,18.15080,958.715,500.452,181.9838,94.9960,1,510
515,18.18605,958.699,499.587,181.9807,94.8319,1,511
516,18.22129,958.777,498.788,181.9954,94.6801,1,510
517,18.25654,958.985,497.840,182.0350,94.5002,1,510
518,18.29178,958.795,496.864,181.9988,94.3150,1,503
519,18.32703,958.534,495.629,181.9493,94.0805,1,520
520,18.36227,957.921,494.404,181.8330,93.8480,1,506
521,18.39751,957.306,493.025,181.7163,93.5862,1,538
522,18.43276,956.738,491.683,181.6085,93.3314,1,509
523,18.46800,956.239,490.152,181.5137,93.0409,1,507
524,18.50325,955.778,488.561,181.4261,92.7388,1,508
525,18.53849,955.599,487.146,181.3923,92.4703,1,501
526,18.57373,955.211,485.738,181.3185,92.2029,1,510
527,18.60898,955.047,484.441,181.2875,91.9567,1,505
528,18.64422,954.902,483.255,181.2599,91.7316,1,503
529,18.67947,954.489,482.096,181.1814,91.5116,1,496
530,18.71471,954.028,480.673,181.0940,91.2416,1,508
531,18.74996,953.646,479.210,181.0215,90.9639,1,528
532,18.78520,953.197,477.672,180.9362,90.6719,1,526
533,18.82044,953.106,476.143,180.9190,90.3816,1,525
534,18.85569,953.154,474.647,180.9280,90.0977,1,533
535,18.89093,953.257,473.784,180.9476,89.9339,1,522
536,18.92618,953.142,472.566,180.9258,89.7026,1,506
537,18.96142,953.186,471.817,180.9341,89.5605,1,523
538,18.99667,952.842,470.956,180.8689,89.3970,1,524
539,19.03191,952.792,470.033,180.8594,89.2219,1,519
540,19.06715,952.618,469.025,180.8263,89.0306,1,535
541,19.10240,952.675,468.021,180.8373,88.8398,1,516
542,19.13764,952.822,466.800,180.8650,88.6081,1,515
543,19.17289,953.319,465.645,180.9595,88.3889,1,518
544,19.20813,953.848,464.530,181.0598,88.1773,1,510
545,19.24338,954.661,463.424,181.2142,87.9673,1,512
546,19.27862,955.040,462.612,181.2861,87.8131,1,488
547,19.31386,955.890,461.374,181.4474,87.5782,1,520
548,19.34911,956.380,460.461,181.5404,87.4049,1,494
549,19.38435,957.192,458.854,181.6946,87.0998,1,502
550,19.41960,958.491,457.596,181.9411,86.8611,1,508
551,19.45484,959.609,456.064,182.1534,86.5702,1,496
552,19.49009,961.106,455.000,182.4376,86.3682,1,520
553,19.52533,962.573,453.897,182.7160,86.1590,1,508
554,19.56057,963.925,453.102,182.9726,86.0080,1,500
555,19.59582,965.171,452.172,183.2091,85.8316,1,492
556,19.63106,966.661,451.083,183.4921,85.6247,1,512
557,19.66631,968.215,450.254,183.7870,85.4675,1,505
558,19.70155,970.163,448.977,184.1567,85.2251,1,516
559,19.73680,972.043,448.440,184.5137,85.1231,1,515
560,19.77204,974.081,447.784,184.9005,84.9985,1,486
561,19.80728,975.566,447.420,185.1824,84.9294,1,494
562,19.84253,977.253,446.869,185.5026,84.8249,1,503
563,19.87777,978.897,446.330,185.8146,84.7226,1,498
564,19.91302,980.601,445.771,186.1381,84.6164,1,508
565,19.94826,982.491,445.664,186.4968,84.5960,1,497
566,19.98351,984.078,445.669,186.7981,84.5970,1,495
567,20.01875,985.582,445.968,187.0837,84.6538,1,485
568,20.05399,987.061,445.921,187.3644,84.6449,1,491
569,20.08924,988.665,445.922,187.6687,84.6451,1,517
570,20.12448,990.340,445.999,187.9867,84.6597,1,514
571,20.15973,992.242,446.313,188.3478,84.7194,1,477
572,20.19497,993.716,446.852,188.6275,84.8216,1,521
573,20.23022,995.461,447.340,188.9588,84.9142,1,490
574,20.26546,996.649,447.752,189.1843,84.9924,1,494
575,20.30070,998.631,448.215,189.5605,85.0804,1,500
576,20.33595,1000.030,448.745,189.8261,85.1810,1,504
577,20.37119,1001.857,449.637,190.1730,85.3504,1,486
578,20.40644,1003.183,450.807,190.4246,85.5723,1,494
579,20.44168,1004.239,451.712,190.6250,85.7441,1,476
580,20.47693,1005.431,452.904,190.8513,85.9703,1,505
581,20.51217,1006.548,454.083,191.0634,86.1941,1,487
582,20.54741,1007.666,455.699,191.2756,86.5010,1,494
583,20.58266,1008.682,457.458,191.4685,86.8349,1,474
584,20.61790,1009.407,459.570,191.6060,87.2359,1,488
585,20.65315,1010.104,461.217,191.7383,87.5484,1,496
586,20.68839,1010.958,463.156,191.9004,87.9164,1,491
587,20.72364,1011.779,465.083,192.0563,88.2823,1,496
588,20.75888,1012.612,467.147,192.2145,88.6740,1,474
589,20.79412,1013.008,469.346,192.2895,89.0914,1,478
590,20.82937,1013.604,471.224,192.4028,89.4479,1,488
591,20.86461,1013.867,473.157,192.4526,89.8148,1,511
592,20.89986,1014.273,475.001,192.5298,90.1650,1,492
593,20.93510,1014.567,477.033,192.5855,90.5506,1,514
594,20.97035,1014.384,478.938,192.5508,90.9123,1,504
595,21.00559,1014.326,480.543,192.5399,91.2169,1,503
596,21.04083,1014.578,482.210,192.5877,91.5334,1,482
597,21.07608,1014.556,483.582,192.5834,91.7937,1,484
598,21.11132,1015.154,485.455,192.6969,92.1492,1,510
599,21.14657,1015.026,486.988,192.6726,92.4402,1,480
600,21.18181,1015.171,488.415,192.7001,92.7111,1,491
601,21.21706,1015.115,489.570,192.6895,92.9305,1,486
602,21.25230,1015.338,490.138,192.7319,93.0382,1,490
603,21.28754,1015.399,491.075,192.7434,93.2160,1,505
604,21.32279,1015.460,491.768,192.7551,93.3476,1,480
605,21.35803,1014.929,492.362,192.6542,93.4603,1,474
606,21.39328,1014.559,492.773,192.5840,93.5384,1,495
607,21.42852,1014.316,493.009,192.5378,93.5831,1,483
608,21.46377,1013.639,493.242,192.4094,93.6274,1,497
609,21.49901,1012.947,493.458,192.2780,93.6685,1,456
610,21.53425,1011.916,493.454,192.0823,93.6677,1,484
611,21.56950,1010.524,493.740,191.8180,93.7220,1,486
612,21.60474,1009.482,493.815,191.6202,93.7362,1,464
613,21.63999,1008.264,494.426,191.3890,93.8522,1,467
614,21.67523,1007.337,494.717,191.2132,93.9075,1,478
615,21.71048,1006.196,495.046,190.9966,93.9699,1,470
616,21.74572,1005.537,495.217,190.8715,94.0023,1,467
617,21.78096,1004.416,495.299,190.6586,94.0179,1,471
618,21.81621,1003.523,495.299,190.4891,94.0179,1,473
619,21.85145,1002.358,495.213,190.2680,94.0016,1,498
620,21.88670,1001.321,494.852,190.0712,93.9330,1,475
621,21.92194,1000.171,494.523,189.8528,93.8705,1,478
622,21.95719,999.081,494.139,189.6459,93.7977,1,478
623,21.99243,997.892,493.464,189.4203,93.6695,1,478
624,22.02767,996.713,493.098,189.1965,93.6001,1,487
625,22.06292,995.643,492.310,188.9934,93.4506,1,468
626,22.09816,994.636,491.748,188.8022,93.3438,1,472
627,22.13341,994.030,490.885,188.6872,93.1800,1,483
628,22.16865,993.520,490.236,188.5904,93.0569,1,466
629,22.20390,993.047,489.348,188.5005,92.8883,1,487
630,22.23914,993.247,488.305,188.5385,92.6903,1,459
631,22.27438,993.251,487.647,188.5394,92.5653,1,475
632,22.30963,993.742,486.476,188.6325,92.3431,1,473
633,22.34487,994.244,485.455,188.7279,92.1493,1,486
634,22.38012,995.055,484.331,188.8818,91.9360,1,487
635,22.41536,995.941,483.260,189.0500,91.7327,1,483
636,22.45061,996.444,482.157,189.1454,91.5232,1,466
637,22.48585,997.607,480.787,189.3661,91.2632,1,481
638,22.52109,998.389,480.157,189.5146,91.1436,1,488
639,22.55634,998.780,479.273,189.5889,90.9757,1,488
640,22.59158,999.836,478.488,189.7893,90.8267,1,475
641,22.62683,1000.551,478.332,189.9250,90.7973,1,474
642,22.66207,1001.234,478.356,190.0547,90.8017,1,498
643,22.69732,1001.936,477.958,190.1880,90.7261,1,475
644,22.73256,1003.287,478.180,190.4444,90.7683,1,505
645,22.76780,1003.663,478.715,190.5157,90.8700,1,504
646,22.80305,1004.990,478.234,190.7677,90.7786,1,481
647,22.83829,1006.056,479.192,190.9699,90.9605,1,487
648,22.87354,1007.223,479.247,191.1915,90.9709,1,467
649,22.90878,1008.415,479.608,191.4178,91.0395,1,484
650,22.94403,1009.904,480.105,191.7005,91.1337,1,475
651,22.97927,1010.664,480.885,191.8446,91.2817,1,472
652,23.01451,1011.950,481.302,192.0887,91.3610,1,458
653,23.04976,1012.829,482.470,192.2556,91.5826,1,470
654,23.08500,1013.894,483.095,192.4577,91.7014,1,481
655,23.12025,1014.898,484.073,192.6483,91.8869,1,480
656,23.15549,1016.025,485.208,192.8623,92.1024,1,484
657,23.19074,1016.736,486.368,192.9972,92.3227,1,459
658,23.22598,1017.725,487.711,193.1850,92.5776,1,476
659,23.26122,1019.051,488.881,193.4367,92.7995,1,491
660,23.29647,1019.607,490.488,193.5422,93.1046,1,480
661,23.33171,1020.658,491.291,193.7418,93.2570,1,456
662,23.36696,1021.685,492.717,193.9367,93.5277,1,467
663,23.40220,1021.668,494.121,193.9334,93.7942,1,464
664,23.43745,1022.535,494.909,194.0981,93.9438,1,468
665,23.47269,1023.006,496.428,194.1875,94.2321,1,468
666,23.50793,1023.196,497.387,194.2235,94.4141,1,466
667,23.54318,1023.775,498.386,194.3333,94.6039,1,464
668,23.57842,1023.897,499.934,194.3565,94.8976,1,460
669,23.61367,1023.950,500.776,194.3667,95.0574,1,456
670,23.64891,1024.083,502.542,194.3918,95.3928,1,460
671,23.68416,1023.823,503.711,194.3425,95.6146,1,456
672,23.71940,1023.850,504.855,194.3476,95.8319,1,445
673,23.75464,1023.754,506.953,194.3294,96.2300,1,467
674,23.78989,1023.286,508.036,194.2406,96.4356,1,467
675,23.82513,1023.549,509.619,194.2905,96.7361,1,457
676,23.86038,1022.918,511.589,194.1707,97.1101,1,477
677,23.89562,1022.360,512.361,194.0649,97.2566,1,442
678,23.93087,1022.270,514.027,194.0477,97.5728,1,462
679,23.96611,1021.220,515.530,193.8485,97.8580,1,466
680,24.00135,1020.508,516.105,193.7133,97.9673,1,459
681,24.03660,1019.799,517.710,193.5787,98.2718,1,463
682,24.07184,1018.324,518.503,193.2987,98.4225,1,471
683,24.10709,1017.249,519.526,193.0947,98.6167,1,456
684,24.14233,1015.651,520.843,192.7912,98.8666,1,457
685,24.17758,1014.439,521.833,192.5612,99.0545,1,460
686,24.21282,1012.812,523.355,192.2525,99.3435,1,465
687,24.24806,1011.105,524.352,191.9284,99.5327,1,473
688,24.28331,1009.699,525.522,191.6616,99.7548,1,474
689,24.31855,1007.816,526.721,191.3040,99.9824,1,478
690,24.35380,1005.709,527.511,190.9041,100.1323,1,455
691,24.38904,1004.204,528.482,190.6185,100.3167,1,449
692,24.42429,1001.615,529.492,190.1270,100.5084,1,479
693,24.45953,999.737,529.527,189.7705,100.5151,1,471
694,24.49477,997.346,530.454,189.3167,100.6910,1,456
695,24.53002,994.830,530.333,188.8391,100.6680,1,474
696,24.56526,992.411,530.447,188.3799,100.6898,1,477
697,24.60051,989.812,530.709,187.8865,100.7394,1,463
698,24.63575,986.777,530.186,187.3105,100.6401,1,462
699,24.67100,984.615,529.985,186.9000,100.6019,1,443
700,24.70624,981.325,529.663,186.2755,100.5408,1,505
701,24.74148,979.006,528.969,185.8352,100.4092,1,475
702,24.77673,976.677,528.229,185.3932,100.2687,1,464
703,24.81197,973.939,527.176,184.8736,100.0689,1,452
704,24.84722,972.414,526.021,184.5841,99.8496,1,454
705,24.88246,969.740,524.572,184.0765,99.5744,1,459
706,24.91771,968.192,522.780,183.7826,99.2344,1,464
707,24.95295,966.525,521.323,183.4662,98.9577,1,465
708,24.98819,964.780,519.211,183.1350,98.5568,1,455
