Tiempo,VoltajeCH1,ResolucionVCH1
4.9999999999999996e-06,0.028,0.002
5.099999999999995e-06,0.032,0.002
5.199999999999998e-06,0.026000000000000002,0.002
5.299999999999993e-06,0.03,0.002
5.399999999999996e-06,0.028,0.002
5.499999999999998e-06,0.028,0.002
5.599999999999994e-06,0.03,0.002
5.699999999999996e-06,0.028,0.002
5.799999999999999e-06,0.028,0.002
5.899999999999994e-06,0.022,0.002
5.999999999999997e-06,0.026000000000000002,0.002
6.099999999999999e-06,0.026000000000000002,0.002
6.199999999999995e-06,0.026000000000000002,0.002
6.299999999999997e-06,0.026000000000000002,0.002
6.399999999999993e-06,0.026000000000000002,0.002
6.499999999999995e-06,0.026000000000000002,0.002
6.599999999999998e-06,0.022,0.002
6.6999999999999934e-06,0.024,0.002
6.799999999999996e-06,0.026000000000000002,0.002
6.899999999999998e-06,0.024,0.002
6.999999999999994e-06,0.024,0.002
7.099999999999996e-06,0.026000000000000002,0.002
7.199999999999999e-06,0.024,0.002
7.2999999999999945e-06,0.026000000000000002,0.002
7.399999999999997e-06,0.024,0.002
7.499999999999999e-06,0.022,0.002
7.599999999999995e-06,0.026000000000000002,0.002
7.699999999999997e-06,0.026000000000000002,0.002
7.799999999999993e-06,0.02,0.002
7.899999999999996e-06,0.018000000000000002,0.002
7.999999999999998e-06,0.02,0.002
8.099999999999994e-06,0.024,0.002
8.199999999999996e-06,0.022,0.002
8.299999999999998e-06,0.022,0.002
8.399999999999994e-06,0.022,0.002
8.499999999999997e-06,0.022,0.002
8.599999999999999e-06,0.02,0.002
8.699999999999995e-06,0.022,0.002
8.799999999999997e-06,0.022,0.002
8.9e-06,0.022,0.002
8.999999999999995e-06,0.026000000000000002,0.002
9.099999999999998e-06,0.022,0.002
9.199999999999993e-06,0.022,0.002
9.299999999999996e-06,0.02,0.002
9.399999999999998e-06,0.024,0.002
9.499999999999994e-06,0.02,0.002
9.599999999999996e-06,0.02,0.002
9.699999999999999e-06,0.02,0.002
9.799999999999994e-06,0.024,0.002
9.899999999999997e-06,0.02,0.002
9.999999999999999e-06,0.018000000000000002,0.002
1.0099999999999995e-05,0.02,0.002
1.0199999999999997e-05,0.02,0.002
1.0299999999999993e-05,0.018000000000000002,0.002
1.0399999999999995e-05,0.018000000000000002,0.002
1.0499999999999998e-05,0.016,0.002
1.0599999999999993e-05,0.02,0.002
1.0699999999999996e-05,0.02,0.002
1.0799999999999998e-05,0.02,0.002
1.0899999999999994e-05,0.016,0.002
1.0999999999999996e-05,0.016,0.002
1.1099999999999999e-05,0.018000000000000002,0.002
1.1199999999999994e-05,0.016,0.002
1.1299999999999997e-05,0.018000000000000002,0.002
1.14e-05,0.02,0.002
1.1499999999999995e-05,0.016,0.002
1.1599999999999997e-05,0.02,0.002
1.1699999999999993e-05,0.018000000000000002,0.002
1.1799999999999995e-05,0.016,0.002
1.1899999999999998e-05,0.018000000000000002,0.002
1.1999999999999994e-05,0.018000000000000002,0.002
1.2099999999999996e-05,0.018000000000000002,0.002
1.2199999999999998e-05,0.016,0.002
1.2299999999999994e-05,0.018000000000000002,0.002
1.2399999999999996e-05,0.018000000000000002,0.002
1.2499999999999999e-05,0.016,0.002
1.2599999999999995e-05,0.014,0.002
1.2699999999999997e-05,0.016,0.002
1.28e-05,0.012,0.002
1.2899999999999995e-05,0.014,0.002
1.2999999999999998e-05,0.018000000000000002,0.002
1.3099999999999993e-05,0.018000000000000002,0.002
1.3199999999999996e-05,0.016,0.002
1.3299999999999998e-05,0.018000000000000002,0.002
1.34e-05,0.014,0.002
1.349999999999999e-05,0.016,0.002
1.3599999999999992e-05,0.014,0.002
1.3699999999999994e-05,0.014,0.002
1.3799999999999997e-05,0.016,0.002
1.3899999999999999e-05,0.016,0.002
1.4000000000000001e-05,0.016,0.002
1.409999999999999e-05,0.016,0.002
1.4199999999999993e-05,0.012,0.002
1.4299999999999995e-05,0.014,0.002
1.4399999999999998e-05,0.016,0.002
1.45e-05,0.014,0.002
1.4600000000000003e-05,0.016,0.002
1.4699999999999991e-05,0.016,0.002
1.4799999999999994e-05,0.018000000000000002,0.002
1.4899999999999996e-05,0.02,0.002
1.4999999999999999e-05,0.016,0.002
1.5100000000000001e-05,0.016,0.002
1.519999999999999e-05,0.014,0.002
1.5299999999999992e-05,0.014,0.002
1.5399999999999995e-05,0.014,0.002
1.5499999999999997e-05,0.016,0.002
1.56e-05,0.018000000000000002,0.002
1.5700000000000002e-05,0.016,0.002
1.579999999999999e-05,0.012,0.002
1.5899999999999993e-05,0.014,0.002
1.5999999999999996e-05,0.012,0.002
1.61e-05,0.012,0.002
1.62e-05,0.014,0.002
1.629999999999999e-05,0.016,0.002
1.6399999999999992e-05,0.016,0.002
1.6499999999999994e-05,0.012,0.002
1.6599999999999997e-05,0.014,0.002
1.67e-05,0.014,0.002
1.6800000000000002e-05,0.014,0.002
1.689999999999999e-05,0.012,0.002
1.6999999999999993e-05,0.014,0.002
1.7099999999999996e-05,0.014,0.002
1.7199999999999998e-05,0.014,0.002
1.73e-05,0.016,0.002
1.739999999999999e-05,0.016,0.002
1.749999999999999e-05,0.014,0.002
1.7599999999999994e-05,0.012,0.002
1.7699999999999997e-05,0.012,0.002
1.78e-05,0.01,0.002
1.79e-05,0.012,0.002
1.799999999999999e-05,0.016,0.002
1.8099999999999993e-05,0.016,0.002
1.8199999999999995e-05,0.016,0.002
1.8299999999999998e-05,0.012,0.002
1.84e-05,0.012,0.002
1.8500000000000002e-05,0.016,0.002
1.859999999999999e-05,0.014,0.002
1.8699999999999994e-05,0.018000000000000002,0.002
1.8799999999999996e-05,0.014,0.002
1.89e-05,0.014,0.002
1.9e-05,0.012,0.002
1.909999999999999e-05,0.012,0.002
1.9199999999999992e-05,0.014,0.002
1.9299999999999995e-05,0.016,0.002
1.9399999999999997e-05,0.014,0.002
1.95e-05,0.012,0.002
1.9600000000000002e-05,0.014,0.002
1.969999999999999e-05,0.014,0.002
1.9799999999999993e-05,0.014,0.002
1.9899999999999996e-05,0.012,0.002
1.9999999999999998e-05,0.016,0.002
2.01e-05,0.014,0.002
2.019999999999999e-05,0.012,0.002
2.0299999999999992e-05,0.012,0.002
2.0399999999999994e-05,0.012,0.002
2.0499999999999997e-05,0.014,0.002
2.06e-05,0.012,0.002
2.0700000000000002e-05,0.012,0.002
2.079999999999999e-05,0.008,0.002
2.0899999999999993e-05,0.01,0.002
2.0999999999999995e-05,0.01,0.002
2.1099999999999998e-05,0.01,0.002
2.12e-05,0.012,0.002
2.129999999999999e-05,0.016,0.002
2.139999999999999e-05,0.012,0.002
2.1499999999999994e-05,0.014,0.002
2.1599999999999996e-05,0.01,0.002
2.17e-05,0.01,0.002
2.18e-05,0.012,0.002
2.189999999999999e-05,0.012,0.002
2.1999999999999993e-05,0.014,0.002
2.2099999999999995e-05,0.012,0.002
2.2199999999999998e-05,0.014,0.002
2.23e-05,0.014,0.002
2.2400000000000002e-05,0.012,0.002
2.249999999999999e-05,0.01,0.002
2.2599999999999994e-05,0.012,0.002
2.2699999999999996e-05,0.012,0.002
2.28e-05,0.018000000000000002,0.002
2.29e-05,0.022,0.002
2.299999999999999e-05,0.028,0.002
2.3099999999999992e-05,0.032,0.002
2.3199999999999995e-05,0.04,0.002
2.3299999999999997e-05,0.052000000000000005,0.002
2.34e-05,0.066,0.002
2.3500000000000002e-05,0.08,0.002
2.359999999999999e-05,0.098,0.002
2.3699999999999993e-05,0.114,0.002
2.3799999999999996e-05,0.124,0.002
2.3899999999999998e-05,0.122,0.002
2.4e-05,0.11800000000000001,0.002
2.409999999999999e-05,0.108,0.002
2.4199999999999992e-05,0.098,0.002
2.4299999999999994e-05,0.09,0.002
2.4399999999999997e-05,0.08,0.002
2.45e-05,0.076,0.002
2.46e-05,0.07,0.002
2.469999999999999e-05,0.064,0.002
2.4799999999999993e-05,0.058,0.002
2.4899999999999995e-05,0.056,0.002
2.4999999999999998e-05,0.048,0.002
2.51e-05,0.048,0.002
2.519999999999999e-05,0.046,0.002
2.529999999999999e-05,0.044,0.002
2.5399999999999994e-05,0.042,0.002
2.5499999999999996e-05,0.042,0.002
2.56e-05,0.042,0.002
2.57e-05,0.036000000000000004,0.002
2.579999999999999e-05,0.036000000000000004,0.002
2.5899999999999993e-05,0.036000000000000004,0.002
2.5999999999999995e-05,0.034,0.002
2.6099999999999997e-05,0.038,0.002
2.62e-05,0.034,0.002
2.629999999999999e-05,0.034,0.002
2.639999999999999e-05,0.032,0.002
2.6499999999999994e-05,0.034,0.002
2.6599999999999996e-05,0.036000000000000004,0.002
2.67e-05,0.032,0.002
2.68e-05,0.032,0.002
2.689999999999999e-05,0.032,0.002
2.6999999999999992e-05,0.032,0.002
2.7099999999999995e-05,0.032,0.002
2.7199999999999997e-05,0.028,0.002
2.73e-05,0.032,0.002
2.7400000000000002e-05,0.03,0.002
2.749999999999999e-05,0.03,0.002
2.7599999999999993e-05,0.026000000000000002,0.002
2.7699999999999996e-05,0.028,0.002
2.7799999999999998e-05,0.028,0.002
2.79e-05,0.028,0.002
2.799999999999999e-05,0.03,0.002
2.8099999999999992e-05,0.03,0.002
2.8199999999999994e-05,0.028,0.002
2.8299999999999997e-05,0.028,0.002
2.84e-05,0.024,0.002
2.85e-05,0.026000000000000002,0.002
2.859999999999999e-05,0.028,0.002
2.8699999999999993e-05,0.028,0.002
2.8799999999999995e-05,0.028,0.002
2.8899999999999998e-05,0.026000000000000002,0.002
2.9e-05,0.026000000000000002,0.002
2.909999999999999e-05,0.026000000000000002,0.002
2.919999999999999e-05,0.026000000000000002,0.002
2.9299999999999994e-05,0.02,0.002
2.9399999999999996e-05,0.022,0.002
2.95e-05,0.024,0.002
2.96e-05,0.026000000000000002,0.002
2.969999999999999e-05,0.022,0.002
2.9799999999999993e-05,0.024,0.002
