frame,t_s,t_b_s,a_ok,a_x_px,a_y_px,a_x_mm,a_y_mm,a_area,b_ok,b_h_px,b_z_px,b_h_mm,b_z_mm,b_area
949,31.171387,31.171387,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
950,31.204834,31.204834,1,925.624329,472.047607,119.680695,61.034466,6,0,0.000000,0.000000,0.000000,0.000000,0
951,31.238037,31.238037,1,903.000000,499.000000,116.755432,64.519333,1,0,0.000000,0.000000,0.000000,0.000000,0
952,31.271484,31.271484,1,872.347534,494.851074,112.792145,63.982887,9,0,0.000000,0.000000,0.000000,0.000000,0
953,31.304688,31.304688,1,859.000000,468.032257,111.066345,60.515289,4,0,0.000000,0.000000,0.000000,0.000000,0
954,31.338135,31.338135,1,870.048157,445.320862,112.494843,57.578766,6,0,0.000000,0.000000,0.000000,0.000000,0
955,31.371338,31.371338,1,888.604492,436.485077,114.894127,56.436325,8,0,0.000000,0.000000,0.000000,0.000000,0
956,31.404785,31.404785,1,907.000000,445.000000,117.272621,57.537281,1,0,0.000000,0.000000,0.000000,0.000000,0
957,31.438232,31.438232,1,908.715698,470.067322,117.494453,60.778419,12,0,0.000000,0.000000,0.000000,0.000000,0
958,31.471436,31.471436,1,886.000000,476.028992,114.557373,61.549244,4,0,0.000000,0.000000,0.000000,0.000000,0
959,31.504883,31.504883,1,879.586975,471.130432,113.728188,60.915874,12,0,0.000000,0.000000,0.000000,0.000000,0
961,31.538086,31.538086,1,874.705627,449.906555,113.097038,58.171684,14,0,0.000000,0.000000,0.000000,0.000000,0
962,31.571533,31.571533,1,885.301697,437.767242,114.467087,56.602104,14,0,0.000000,0.000000,0.000000,0.000000,0
963,31.604736,31.604736,1,900.370056,437.202637,116.415382,56.529106,14,0,0.000000,0.000000,0.000000,0.000000,0
964,31.638184,31.638184,1,907.959656,448.096771,117.396698,57.937687,8,0,0.000000,0.000000,0.000000,0.000000,0
965,31.671387,31.671387,1,906.305237,455.631592,117.182793,58.911915,3,0,0.000000,0.000000,0.000000,0.000000,0
966,31.704834,31.704834,1,899.797546,460.202454,116.341362,59.502918,5,0,0.000000,0.000000,0.000000,0.000000,0
967,31.771484,31.771484,1,902.732483,454.605103,116.720840,58.779194,9,0,0.000000,0.000000,0.000000,0.000000,0
968,31.804932,31.804932,1,907.401794,459.952606,117.324570,59.470612,13,0,0.000000,0.000000,0.000000,0.000000,0
969,31.838135,31.838135,1,908.780884,464.230774,117.502884,60.023769,12,0,0.000000,0.000000,0.000000,0.000000,0
970,31.871582,31.871582,1,911.757080,465.361572,117.887695,60.169979,5,0,0.000000,0.000000,0.000000,0.000000,0
971,31.904785,31.904785,1,913.231323,468.052246,118.078316,60.517872,8,0,0.000000,0.000000,0.000000,0.000000,0
973,31.938232,31.938232,1,912.883667,469.496643,118.033363,60.704632,13,0,0.000000,0.000000,0.000000,0.000000,0
974,32.004883,32.004883,1,916.955444,469.276184,118.559830,60.676125,13,0,0.000000,0.000000,0.000000,0.000000,0
975,32.038086,32.038086,1,918.671326,469.279724,118.781685,60.676582,8,0,0.000000,0.000000,0.000000,0.000000,0
976,32.071533,32.071533,1,921.271606,469.650208,119.117897,60.724487,7,0,0.000000,0.000000,0.000000,0.000000,0
977,32.104980,32.104980,1,920.351624,471.576935,118.998947,60.973606,10,0,0.000000,0.000000,0.000000,0.000000,0
978,32.138184,32.138184,1,920.369080,470.697174,119.001205,60.859856,9,0,0.000000,0.000000,0.000000,0.000000,0
979,32.171631,32.171631,1,919.550964,471.049042,118.895416,60.905354,15,0,0.000000,0.000000,0.000000,0.000000,0
980,32.204834,32.204834,1,917.864746,471.700256,118.677399,60.989552,11,0,0.000000,0.000000,0.000000,0.000000,0
981,32.238281,32.238281,1,916.109619,472.368774,118.450470,61.075989,9,0,0.000000,0.000000,0.000000,0.000000,0
982,32.271484,32.271484,1,911.793091,471.482758,117.892349,60.961430,5,0,0.000000,0.000000,0.000000,0.000000,0
983,32.304932,32.304932,1,911.836182,467.406769,117.897919,60.434418,5,0,0.000000,0.000000,0.000000,0.000000,0
985,32.338135,32.338135,1,912.769409,468.689209,118.018585,60.600235,12,0,0.000000,0.000000,0.000000,0.000000,0
986,32.371582,32.371582,1,913.015564,471.249023,118.050415,60.931210,8,0,0.000000,0.000000,0.000000,0.000000,0
987,32.438232,32.438232,1,905.488525,470.435120,117.077194,60.825974,4,0,0.000000,0.000000,0.000000,0.000000,0
988,32.471680,32.471680,1,907.851562,466.751831,117.382721,60.349735,12,0,0.000000,0.000000,0.000000,0.000000,0
989,32.504883,32.504883,1,911.010803,467.345947,117.791206,60.426552,6,0,0.000000,0.000000,0.000000,0.000000,0
990,32.538330,32.538330,1,915.303040,468.772736,118.346176,60.611031,8,0,0.000000,0.000000,0.000000,0.000000,0
991,32.571533,32.571533,1,917.795776,472.725342,118.668480,61.122093,8,0,0.000000,0.000000,0.000000,0.000000,0
992,32.604980,32.604980,1,915.238342,476.392517,118.337807,61.596249,13,0,0.000000,0.000000,0.000000,0.000000,0
993,32.638184,32.638184,1,909.137634,475.117401,117.549011,61.431381,15,0,0.000000,0.000000,0.000000,0.000000,0
994,32.671631,32.671631,1,907.576172,467.809509,117.347115,60.486492,12,0,0.000000,0.000000,0.000000,0.000000,0
995,32.705078,32.705078,1,912.763550,465.527100,118.017830,60.191380,12,0,0.000000,0.000000,0.000000,0.000000,0
996,32.738281,32.738281,1,918.512207,471.520325,118.761116,60.966286,4,0,0.000000,0.000000,0.000000,0.000000,0
998,32.771729,32.771729,1,917.000000,474.016388,118.565590,61.289021,2,0,0.000000,0.000000,0.000000,0.000000,0
999,32.804932,32.804932,1,910.061218,477.030609,117.668427,61.678753,6,0,0.000000,0.000000,0.000000,0.000000,0
1000,32.838379,32.838379,1,907.380554,475.601776,117.321815,61.494007,7,0,0.000000,0.000000,0.000000,0.000000,0
1001,32.871582,32.871582,1,907.676392,471.939178,117.360077,61.020443,12,0,0.000000,0.000000,0.000000,0.000000,0
1002,32.905029,32.905029,1,908.465210,472.454041,117.462059,61.087013,11,0,0.000000,0.000000,0.000000,0.000000,0
1003,32.938232,32.938232,1,905.536011,474.268005,117.083328,61.321556,10,0,0.000000,0.000000,0.000000,0.000000,0
1004,32.971680,32.971680,1,903.809692,472.639679,116.860123,61.111015,13,0,0.000000,0.000000,0.000000,0.000000,0
1005,33.005127,33.005127,1,902.220337,471.418091,116.654617,60.953068,5,0,0.000000,0.000000,0.000000,0.000000,0
1006,33.038330,33.038330,1,903.398743,472.779144,116.806992,61.129047,10,0,0.000000,0.000000,0.000000,0.000000,0
1007,33.071777,33.071777,1,903.016785,474.957977,116.757599,61.410767,7,0,0.000000,0.000000,0.000000,0.000000,0
1008,33.104980,33.104980,1,902.400818,473.825897,116.677956,61.264393,7,0,0.000000,0.000000,0.000000,0.000000,0
1009,33.138428,33.138428,1,903.605835,474.929474,116.833755,61.407078,14,0,0.000000,0.000000,0.000000,0.000000,0
1010,33.171631,33.171631,1,902.725769,478.190643,116.719971,61.828739,9,0,0.000000,0.000000,0.000000,0.000000,0
1011,33.205078,33.205078,1,899.254822,479.692535,116.271187,62.022930,11,0,0.000000,0.000000,0.000000,0.000000,0
1012,33.238281,33.238281,1,897.430847,476.897095,116.035355,61.661491,9,0,0.000000,0.000000,0.000000,0.000000,0
1013,33.271729,33.271729,1,898.747681,476.074768,116.205612,61.555164,13,0,0.000000,0.000000,0.000000,0.000000,0
1014,33.305176,33.305176,1,899.750000,475.904755,116.335213,61.533184,5,0,0.000000,0.000000,0.000000,0.000000,0
1015,33.338379,33.338379,1,899.016663,477.625000,116.240395,61.755604,7,0,0.000000,0.000000,0.000000,0.000000,0
1016,33.371826,33.371826,1,894.434570,479.345978,115.647949,61.978127,7,0,0.000000,0.000000,0.000000,0.000000,0
1017,33.405029,33.405029,1,889.681641,476.959656,115.033394,61.669575,14,0,0.000000,0.000000,0.000000,0.000000,0
1018,33.438477,33.438477,1,887.652710,469.808380,114.771065,60.744938,10,0,0.000000,0.000000,0.000000,0.000000,0
1019,33.471680,33.471680,1,888.157532,464.472534,114.836334,60.055027,8,0,0.000000,0.000000,0.000000,0.000000,0
1020,33.505127,33.505127,1,894.058838,463.021393,115.599358,59.867397,6,0,0.000000,0.000000,0.000000,0.000000,0
1021,33.538330,33.538330,1,897.223999,462.813324,116.008606,59.840496,11,0,0.000000,0.000000,0.000000,0.000000,0
1022,33.571777,33.571777,1,899.675659,464.770264,116.325600,60.093525,9,0,0.000000,0.000000,0.000000,0.000000,0
1023,33.604980,33.604980,1,899.287903,464.888885,116.275459,60.108860,12,0,0.000000,0.000000,0.000000,0.000000,0
1024,33.638428,33.638428,1,899.440918,464.887115,116.295250,60.108631,15,0,0.000000,0.000000,0.000000,0.000000,0
1025,33.671875,33.671875,1,900.369690,463.757568,116.415337,59.962585,10,0,0.000000,0.000000,0.000000,0.000000,0
1026,33.705078,33.705078,1,898.964172,464.902802,116.233612,60.110661,11,0,0.000000,0.000000,0.000000,0.000000,0
1027,33.771729,33.771729,1,905.134644,468.880310,117.031433,60.624939,12,0,0.000000,0.000000,0.000000,0.000000,0
1028,33.805176,33.805176,1,906.615356,477.430084,117.222885,61.730400,17,0,0.000000,0.000000,0.000000,0.000000,0
1029,33.838379,33.838379,1,900.948181,482.119171,116.490135,62.336689,6,0,0.000000,0.000000,0.000000,0.000000,0
1030,33.871826,33.871826,1,896.966553,482.941437,115.975319,62.443005,7,0,0.000000,0.000000,0.000000,0.000000,0
1031,33.905029,33.905029,1,896.682129,475.986755,115.938545,61.543785,9,0,0.000000,0.000000,0.000000,0.000000,0
1032,33.938477,33.938477,1,898.056030,474.970490,116.116188,61.412384,10,0,0.000000,0.000000,0.000000,0.000000,0
1034,33.971924,33.971924,1,900.344849,478.870697,116.412125,61.916668,14,0,0.000000,0.000000,0.000000,0.000000,0
1035,34.038574,34.038574,1,889.644470,482.692322,115.028595,62.410793,14,0,0.000000,0.000000,0.000000,0.000000,0
1036,34.071777,34.071777,1,887.601257,478.234192,114.764412,61.834370,10,0,0.000000,0.000000,0.000000,0.000000,0
1037,34.105225,34.105225,1,886.033325,479.000000,114.561684,61.933388,2,0,0.000000,0.000000,0.000000,0.000000,0
1038,34.138428,34.138428,1,888.000000,479.342865,114.815971,61.977718,12,0,0.000000,0.000000,0.000000,0.000000,0
1039,34.171875,34.171875,1,886.984741,483.263947,114.684700,62.484707,12,0,0.000000,0.000000,0.000000,0.000000,0
1040,34.205078,34.205078,1,882.848511,481.722229,114.149895,62.285366,11,0,0.000000,0.000000,0.000000,0.000000,0
1041,34.238525,34.238525,1,883.259399,477.744019,114.203018,61.770996,9,0,0.000000,0.000000,0.000000,0.000000,0
1042,34.271973,34.271973,1,886.995056,478.206909,114.686035,61.830841,12,0,0.000000,0.000000,0.000000,0.000000,0
1043,34.305176,34.305176,1,888.635193,479.970673,114.898094,62.058895,8,0,0.000000,0.000000,0.000000,0.000000,0
1044,34.338623,34.338623,1,891.443054,477.886078,115.261147,61.789360,5,0,0.000000,0.000000,0.000000,0.000000,0
1045,34.371826,34.371826,1,895.134583,478.767578,115.738449,61.903339,10,0,0.000000,0.000000,0.000000,0.000000,0
1046,34.405273,34.405273,1,897.880005,482.615997,116.093430,62.400928,7,0,0.000000,0.000000,0.000000,0.000000,0
1047,34.438477,34.438477,1,896.078552,487.742859,115.860504,63.063816,8,0,0.000000,0.000000,0.000000,0.000000,0
1048,34.471924,34.471924,1,891.947632,487.015717,115.326385,62.969799,10,0,0.000000,0.000000,0.000000,0.000000,0
1049,34.505127,34.505127,1,890.398010,483.990051,115.126022,62.578590,11,0,0.000000,0.000000,0.000000,0.000000,0
1050,34.538574,34.538574,1,892.904968,481.617706,115.450165,62.271851,13,0,0.000000,0.000000,0.000000,0.000000,0
1051,34.572021,34.572021,1,896.460083,481.765259,115.909836,62.290928,13,0,0.000000,0.000000,0.000000,0.000000,0
1052,34.605225,34.605225,1,898.952759,485.000000,116.232132,62.709171,15,0,0.000000,0.000000,0.000000,0.000000,0
1053,34.638672,34.638672,1,897.639160,490.975952,116.062286,63.481846,16,0,0.000000,0.000000,0.000000,0.000000,0
1054,34.671875,34.671875,1,893.064148,491.755798,115.470757,63.582680,16,0,0.000000,0.000000,0.000000,0.000000,0
1055,34.705322,34.705322,1,889.053467,488.753998,114.952179,63.194557,6,0,0.000000,0.000000,0.000000,0.000000,0
1056,34.738525,34.738525,1,888.754517,486.119751,114.913521,62.853954,9,0,0.000000,0.000000,0.000000,0.000000,0
1058,34.771973,34.771973,1,889.632507,483.603973,115.027046,62.528671,10,0,0.000000,0.000000,0.000000,0.000000,0
1059,34.805176,34.805176,1,889.003235,483.829041,114.945686,62.557770,16,0,0.000000,0.000000,0.000000,0.000000,0
1060,34.838623,34.838623,1,884.904297,484.153656,114.415703,62.599743,11,0,0.000000,0.000000,0.000000,0.000000,0
1061,34.872070,34.872070,1,880.372925,481.877899,113.829811,62.305492,9,0,0.000000,0.000000,0.000000,0.000000,0
1062,34.938721,34.938721,1,876.744324,478.698853,113.360641,61.894451,10,0,0.000000,0.000000,0.000000,0.000000,0
1063,34.971924,34.971924,1,872.799622,478.304199,112.850601,61.843422,15,0,0.000000,0.000000,0.000000,0.000000,0
1064,35.005371,35.005371,1,870.508484,476.016937,112.554359,61.547688,4,0,0.000000,0.000000,0.000000,0.000000,0
1065,35.038574,35.038574,1,869.083923,473.716797,112.370171,61.250282,16,0,0.000000,0.000000,0.000000,0.000000,0
1066,35.072021,35.072021,1,872.000000,472.979797,112.747215,61.154995,6,0,0.000000,0.000000,0.000000,0.000000,0
1067,35.105225,35.105225,1,873.841858,474.313873,112.985359,61.327484,12,0,0.000000,0.000000,0.000000,0.000000,0
1068,35.138672,35.138672,1,874.785217,475.323944,113.107330,61.458084,15,0,0.000000,0.000000,0.000000,0.000000,0
1069,35.172119,35.172119,1,873.625000,476.619049,112.957321,61.625538,10,0,0.000000,0.000000,0.000000,0.000000,0
1070,35.205322,35.205322,1,871.679016,476.047089,112.705711,61.551582,20,0,0.000000,0.000000,0.000000,0.000000,0
1071,35.238770,35.238770,1,872.916809,471.095062,112.865761,60.911301,15,0,0.000000,0.000000,0.000000,0.000000,0
1072,35.271973,35.271973,1,879.104431,469.704956,113.665794,60.731567,11,0,0.000000,0.000000,0.000000,0.000000,0
1073,35.305420,35.305420,1,883.684753,475.302429,114.258018,61.455303,19,0,0.000000,0.000000,0.000000,0.000000,0
1074,35.338623,35.338623,1,882.422974,480.339844,114.094879,62.106628,12,0,0.000000,0.000000,0.000000,0.000000,0
1075,35.372070,35.372070,1,879.059326,481.470337,113.659966,62.252796,12,0,0.000000,0.000000,0.000000,0.000000,0
1076,35.405273,35.405273,1,880.413025,479.021729,113.834999,61.936199,11,0,0.000000,0.000000,0.000000,0.000000,0
